order_id,customer_id,pizza_id,quantity,date,time,hour_of_day
OR4523119875,913,mexicana_m,1,04/12/2015,15:51:23,15
OR4523219876,431,hawaiian_l,1,04/12/2015,16:15:14,16
OR4523319876,929,ital_supr_m,1,04/12/2015,16:15:14,16
OR4523419876,697,peppr_salami_s,1,04/12/2015,16:15:14,16
OR4523519877,689,spin_pesto_s,1,04/12/2015,16:26:53,16
OR4523619877,38,spinach_fet_m,1,04/12/2015,16:26:53,16
OR4523719878,937,ckn_pesto_l,1,04/12/2015,16:35:42,16
OR4523819878,521,the_greek_l,1,04/12/2015,16:35:42,16
OR4523919878,850,veggie_veg_s,1,04/12/2015,16:35:42,16
OR4524019879,748,spinach_fet_s,1,04/12/2015,16:39:21,16
OR4524119879,604,thai_ckn_s,1,04/12/2015,16:39:21,16
OR4524219880,540,ckn_pesto_m,1,04/12/2015,16:39:29,16
OR4524319881,485,spicy_ital_s,1,04/12/2015,16:40:37,16
OR4524419882,861,bbq_ckn_m,1,04/12/2015,16:43:07,16
OR4524519882,493,cali_ckn_l,1,04/12/2015,16:43:07,16
OR4524619882,168,ital_supr_l,1,04/12/2015,16:43:07,16
OR4524719882,30,mexicana_m,1,04/12/2015,16:43:07,16
OR4524819883,322,prsc_argla_l,1,04/12/2015,16:46:20,16
OR4524919883,497,veggie_veg_m,1,04/12/2015,16:46:20,16
OR4525019884,250,ckn_alfredo_s,1,04/12/2015,17:02:51,17
OR4525119885,606,ckn_pesto_m,1,04/12/2015,17:07:50,17
OR4525219885,487,hawaiian_l,1,04/12/2015,17:07:50,17
OR4525319886,662,calabrese_l,1,04/12/2015,17:08:06,17
OR4525419886,783,sicilian_l,1,04/12/2015,17:08:06,17
OR4525519887,165,spinach_supr_s,1,04/12/2015,17:09:33,17
OR4525619888,544,mexicana_l,2,04/12/2015,17:20:39,17
OR4525719888,114,spin_pesto_s,1,04/12/2015,17:20:39,17
OR4525819889,879,thai_ckn_s,1,04/12/2015,17:23:15,17
OR4525919890,481,veggie_veg_s,1,04/12/2015,17:24:44,17
OR4526019891,803,bbq_ckn_m,1,04/12/2015,17:29:22,17
OR4526119891,463,four_cheese_l,1,04/12/2015,17:29:22,17
OR4526219891,18,peppr_salami_l,1,04/12/2015,17:29:22,17
OR4526319891,525,spinach_fet_m,1,04/12/2015,17:29:22,17
OR4526419892,708,spin_pesto_s,1,04/12/2015,17:45:28,17
OR4526519893,279,pepperoni_m,1,04/12/2015,17:50:04,17
OR4526619894,818,four_cheese_l,1,04/12/2015,17:52:44,17
OR4526719895,834,big_meat_s,1,04/12/2015,17:57:21,17
OR4526819895,561,ital_veggie_m,1,04/12/2015,17:57:21,17
OR4526919895,548,pep_msh_pep_l,1,04/12/2015,17:57:21,17
OR4527019895,275,spicy_ital_l,1,04/12/2015,17:57:21,17
OR4527119896,128,cali_ckn_m,1,04/12/2015,18:00:37,18
OR4527219896,59,ckn_pesto_s,1,04/12/2015,18:00:37,18
OR4527319897,46,green_garden_s,1,04/12/2015,18:16:42,18
OR4527419897,714,hawaiian_m,1,04/12/2015,18:16:42,18
OR4527519897,267,southw_ckn_l,1,04/12/2015,18:16:42,18
OR4527619897,545,the_greek_xl,1,04/12/2015,18:16:42,18
OR4527719898,805,ital_supr_l,1,04/12/2015,18:21:14,18
OR4527819898,869,sicilian_l,1,04/12/2015,18:21:14,18
OR4527919899,620,big_meat_s,1,04/12/2015,18:49:40,18
OR4528019899,914,classic_dlx_m,1,04/12/2015,18:49:40,18
OR4528119900,951,cali_ckn_l,1,04/12/2015,19:02:20,19
OR4528219900,98,veggie_veg_m,1,04/12/2015,19:02:20,19
OR4528319901,243,cali_ckn_m,1,04/12/2015,19:05:16,19
OR4528419901,836,veggie_veg_s,1,04/12/2015,19:05:16,19
OR4528519902,537,southw_ckn_m,1,04/12/2015,19:32:55,19
OR4528619903,776,four_cheese_l,1,04/12/2015,19:35:38,19
OR4528719903,183,pep_msh_pep_m,1,04/12/2015,19:35:38,19
OR4528819903,638,sicilian_s,1,04/12/2015,19:35:38,19
OR4528919903,640,veggie_veg_s,1,04/12/2015,19:35:38,19
OR4529019904,906,green_garden_s,1,04/12/2015,19:40:05,19
OR4529119905,5,bbq_ckn_s,1,04/12/2015,19:45:04,19
OR4529219905,896,hawaiian_s,1,04/12/2015,19:45:04,19
OR4529319905,395,pep_msh_pep_s,1,04/12/2015,19:45:04,19
OR4529419906,229,mediterraneo_l,1,04/12/2015,20:00:54,20
OR4529519906,747,the_greek_xl,1,04/12/2015,20:00:54,20
OR4529619907,515,big_meat_s,1,04/12/2015,20:07:03,20
OR4529719907,270,ital_supr_l,1,04/12/2015,20:07:03,20
OR4529819907,702,napolitana_m,1,04/12/2015,20:07:03,20
OR4529919907,488,spinach_supr_s,1,04/12/2015,20:07:03,20
OR4530019908,315,big_meat_s,1,04/12/2015,20:18:06,20
OR4530119909,459,cali_ckn_m,1,04/12/2015,20:26:02,20
OR4530219909,550,ital_veggie_s,1,04/12/2015,20:26:02,20
OR4530319909,937,spicy_ital_s,1,04/12/2015,20:26:02,20
OR4530419910,912,pepperoni_m,1,04/12/2015,20:26:36,20
OR4530519910,963,spicy_ital_l,1,04/12/2015,20:26:36,20
OR4530619910,660,veggie_veg_m,1,04/12/2015,20:26:36,20
OR4530719911,884,classic_dlx_s,1,04/12/2015,20:46:13,20
OR4530819911,628,pep_msh_pep_m,1,04/12/2015,20:46:13,20
OR4530919911,991,pepperoni_l,1,04/12/2015,20:46:13,20
OR4531019912,645,cali_ckn_l,1,04/12/2015,20:47:24,20
OR4531119912,992,ital_supr_m,1,04/12/2015,20:47:24,20
OR4531219912,660,pep_msh_pep_m,1,04/12/2015,20:47:24,20
OR4531319912,57,thai_ckn_l,1,04/12/2015,20:47:24,20
OR4531419913,442,ital_cpcllo_l,1,04/12/2015,21:16:57,21
OR4531519913,476,southw_ckn_l,1,04/12/2015,21:16:57,21
OR4531619913,519,the_greek_s,1,04/12/2015,21:16:57,21
OR4531719914,978,big_meat_s,1,04/12/2015,21:24:50,21
OR4531819914,127,classic_dlx_m,1,04/12/2015,21:24:50,21
OR4531919915,11,peppr_salami_s,1,04/12/2015,21:58:42,21
OR4532019916,433,cali_ckn_m,1,04/12/2015,22:23:55,22
OR4532119916,902,ckn_alfredo_s,1,04/12/2015,22:23:55,22
OR4532219916,132,peppr_salami_l,1,04/12/2015,22:23:55,22
OR4532319917,494,mexicana_l,1,04/12/2015,22:56:18,22
OR4532419917,277,pepperoni_s,1,04/12/2015,22:56:18,22
OR4532519917,140,soppressata_m,1,04/12/2015,22:56:18,22
OR4532619918,672,big_meat_s,1,04/12/2015,23:02:13,23
OR4532719918,251,spicy_ital_l,1,04/12/2015,23:02:13,23
OR4532819919,275,ckn_alfredo_m,1,05/12/2015,11:32:32,11
OR4532919919,957,classic_dlx_m,1,05/12/2015,11:32:32,11
OR4533019919,148,spin_pesto_s,1,05/12/2015,11:32:32,11
OR4533119919,152,thai_ckn_m,1,05/12/2015,11:32:32,11
OR4533219920,490,soppressata_l,1,05/12/2015,11:41:03,11
OR4533319921,45,cali_ckn_m,1,05/12/2015,11:51:09,11
OR4533419922,769,mediterraneo_m,1,05/12/2015,11:55:21,11
OR4533519923,232,prsc_argla_m,1,05/12/2015,12:11:34,12
OR4533619924,110,brie_carre_s,1,05/12/2015,12:17:27,12
OR4533719924,931,four_cheese_m,1,05/12/2015,12:17:27,12
OR4533819924,709,hawaiian_l,1,05/12/2015,12:17:27,12
OR4533919924,342,southw_ckn_l,1,05/12/2015,12:17:27,12
OR4534019925,282,bbq_ckn_m,1,05/12/2015,12:27:18,12
OR4534119925,881,big_meat_s,1,05/12/2015,12:27:18,12
OR4534219925,453,pepperoni_l,1,05/12/2015,12:27:18,12
OR4534319925,299,pepperoni_m,1,05/12/2015,12:27:18,12
OR4534419925,726,southw_ckn_l,1,05/12/2015,12:27:18,12
OR4534519925,505,spinach_fet_s,1,05/12/2015,12:27:18,12
OR4534619926,546,bbq_ckn_l,1,05/12/2015,12:27:53,12
OR4534719926,938,four_cheese_m,1,05/12/2015,12:27:53,12
OR4534819926,408,thai_ckn_s,1,05/12/2015,12:27:53,12
OR4534919927,317,bbq_ckn_s,1,05/12/2015,12:30:15,12
OR4535019927,66,ital_cpcllo_l,1,05/12/2015,12:30:15,12
OR4535119928,356,four_cheese_l,1,05/12/2015,12:35:40,12
OR4535219929,838,big_meat_s,2,05/12/2015,12:41:09,12
OR4535319929,495,cali_ckn_l,1,05/12/2015,12:41:09,12
OR4535419929,698,classic_dlx_l,1,05/12/2015,12:41:09,12
OR4535519930,864,southw_ckn_l,1,05/12/2015,12:57:34,12
OR4535619931,450,mediterraneo_l,1,05/12/2015,13:10:29,13
OR4535719932,326,classic_dlx_m,1,05/12/2015,13:27:51,13
OR4535819932,333,classic_dlx_s,1,05/12/2015,13:27:51,13
OR4535919932,833,four_cheese_l,1,05/12/2015,13:27:51,13
OR4536019932,209,mexicana_l,1,05/12/2015,13:27:51,13
OR4536119932,166,mexicana_m,1,05/12/2015,13:27:51,13
OR4536219932,834,napolitana_m,1,05/12/2015,13:27:51,13
OR4536319932,834,napolitana_s,1,05/12/2015,13:27:51,13
OR4536419932,276,sicilian_s,2,05/12/2015,13:27:51,13
OR4536519932,194,southw_ckn_s,1,05/12/2015,13:27:51,13
OR4536619932,537,spinach_fet_m,1,05/12/2015,13:27:51,13
OR4536719932,775,spinach_supr_m,1,05/12/2015,13:27:51,13
OR4536819932,51,spinach_supr_s,1,05/12/2015,13:27:51,13
OR4536919932,205,veggie_veg_m,1,05/12/2015,13:27:51,13
OR4537019933,182,hawaiian_s,1,05/12/2015,13:28:07,13
OR4537119933,119,mediterraneo_m,1,05/12/2015,13:28:07,13
OR4537219933,720,mexicana_m,1,05/12/2015,13:28:07,13
OR4537319934,957,mexicana_m,1,05/12/2015,13:35:23,13
OR4537419935,440,green_garden_s,1,05/12/2015,14:02:25,14
OR4537519935,583,pepperoni_s,1,05/12/2015,14:02:25,14
OR4537619935,303,spicy_ital_s,1,05/12/2015,14:02:25,14
OR4537719936,887,cali_ckn_m,1,05/12/2015,14:30:19,14
OR4537819936,40,mexicana_l,1,05/12/2015,14:30:19,14
OR4537919936,86,mexicana_m,1,05/12/2015,14:30:19,14
OR4538019936,466,thai_ckn_l,1,05/12/2015,14:30:19,14
OR4538119937,816,ckn_alfredo_m,1,05/12/2015,14:42:59,14
OR4538219937,102,mexicana_l,1,05/12/2015,14:42:59,14
OR4538319937,190,spinach_supr_s,1,05/12/2015,14:42:59,14
OR4538419938,224,sicilian_s,1,05/12/2015,14:46:13,14
OR4538519939,540,five_cheese_l,1,05/12/2015,14:51:28,14
OR4538619939,252,pepperoni_l,1,05/12/2015,14:51:28,14
OR4538719939,538,spinach_fet_m,1,05/12/2015,14:51:28,14
OR4538819940,824,sicilian_l,1,05/12/2015,15:02:33,15
OR4538919940,217,spicy_ital_m,1,05/12/2015,15:02:33,15
OR4539019940,531,spicy_ital_s,1,05/12/2015,15:02:33,15
OR4539119940,477,thai_ckn_l,1,05/12/2015,15:02:33,15
OR4539219941,44,mexicana_m,1,05/12/2015,15:15:43,15
OR4539319942,830,classic_dlx_l,1,05/12/2015,15:40:24,15
OR4539419942,691,four_cheese_l,1,05/12/2015,15:40:24,15
OR4539519942,107,hawaiian_m,1,05/12/2015,15:40:24,15
OR4539619942,277,thai_ckn_l,1,05/12/2015,15:40:24,15
OR4539719943,321,spinach_fet_l,1,05/12/2015,15:40:33,15
OR4539819944,469,four_cheese_l,1,05/12/2015,15:50:35,15
OR4539919944,501,veggie_veg_l,1,05/12/2015,15:50:35,15
OR4540019945,276,pepperoni_s,1,05/12/2015,15:59:04,15
OR4540119945,289,prsc_argla_l,1,05/12/2015,15:59:04,15
OR4540219945,862,spicy_ital_l,1,05/12/2015,15:59:04,15
OR4540319945,673,spin_pesto_l,1,05/12/2015,15:59:04,15
OR4540419946,754,bbq_ckn_l,1,05/12/2015,16:13:46,16
OR4540519946,514,southw_ckn_s,1,05/12/2015,16:13:46,16
OR4540619946,272,the_greek_m,1,05/12/2015,16:13:46,16
OR4540719946,620,veggie_veg_s,1,05/12/2015,16:13:46,16
OR4540819947,331,pepperoni_l,1,05/12/2015,16:29:30,16
OR4540919948,740,ital_supr_m,1,05/12/2015,16:39:31,16
OR4541019948,588,peppr_salami_s,1,05/12/2015,16:39:31,16
OR4541119949,705,ckn_alfredo_m,1,05/12/2015,16:59:30,16
OR4541219949,15,hawaiian_l,1,05/12/2015,16:59:30,16
OR4541319949,972,ital_cpcllo_l,1,05/12/2015,16:59:30,16
OR4541419949,220,spicy_ital_l,1,05/12/2015,16:59:30,16
OR4541519950,603,thai_ckn_l,1,05/12/2015,17:19:50,17
OR4541619951,72,southw_ckn_m,1,05/12/2015,17:40:02,17
OR4541719951,753,spicy_ital_m,1,05/12/2015,17:40:02,17
OR4541819951,672,spinach_supr_m,1,05/12/2015,17:40:02,17
OR4541919952,731,napolitana_l,1,05/12/2015,17:57:54,17
OR4542019953,770,brie_carre_s,1,05/12/2015,18:04:03,18
OR4542119953,5,ital_supr_l,1,05/12/2015,18:04:03,18
OR4542219953,722,pepperoni_l,1,05/12/2015,18:04:03,18
OR4542319953,121,southw_ckn_l,1,05/12/2015,18:04:03,18
OR4542419954,790,ckn_alfredo_m,1,05/12/2015,18:06:20,18
OR4542519955,118,hawaiian_l,1,05/12/2015,18:10:57,18
OR4542619955,832,ital_veggie_m,1,05/12/2015,18:10:57,18
OR4542719955,449,mexicana_l,1,05/12/2015,18:10:57,18
OR4542819955,782,thai_ckn_s,1,05/12/2015,18:10:57,18
OR4542919956,372,classic_dlx_m,1,05/12/2015,18:11:24,18
OR4543019956,233,prsc_argla_s,1,05/12/2015,18:11:24,18
OR4543119956,390,southw_ckn_s,1,05/12/2015,18:11:24,18
OR4543219956,791,thai_ckn_m,1,05/12/2015,18:11:24,18
OR4543319957,114,four_cheese_l,1,05/12/2015,18:27:40,18
OR4543419957,980,ital_cpcllo_l,1,05/12/2015,18:27:40,18
OR4543519957,552,veggie_veg_s,1,05/12/2015,18:27:40,18
OR4543619958,185,mexicana_s,1,05/12/2015,18:49:27,18
OR4543719959,735,five_cheese_l,1,05/12/2015,18:51:12,18
OR4543819959,431,hawaiian_l,1,05/12/2015,18:51:12,18
OR4543919959,283,thai_ckn_l,1,05/12/2015,18:51:12,18
OR4544019959,266,thai_ckn_m,1,05/12/2015,18:51:12,18
OR4544119960,735,hawaiian_l,1,05/12/2015,18:51:46,18
OR4544219961,310,bbq_ckn_l,1,05/12/2015,19:00:47,19
OR4544319961,679,napolitana_l,1,05/12/2015,19:00:47,19
OR4544419961,632,thai_ckn_l,1,05/12/2015,19:00:47,19
OR4544519962,889,cali_ckn_l,1,05/12/2015,19:18:29,19
OR4544619962,142,hawaiian_l,1,05/12/2015,19:18:29,19
OR4544719962,770,pepperoni_s,1,05/12/2015,19:18:29,19
OR4544819963,139,sicilian_s,1,05/12/2015,19:18:30,19
OR4544919963,810,soppressata_s,1,05/12/2015,19:18:30,19
OR4545019963,716,spin_pesto_s,1,05/12/2015,19:18:30,19
OR4545119964,726,ital_supr_l,1,05/12/2015,19:20:50,19
OR4545219964,972,napolitana_l,1,05/12/2015,19:20:50,19
OR4545319964,545,prsc_argla_s,1,05/12/2015,19:20:50,19
OR4545419965,894,five_cheese_l,1,05/12/2015,19:21:35,19
OR4545519965,350,hawaiian_s,1,05/12/2015,19:21:35,19
OR4545619965,629,spinach_fet_s,1,05/12/2015,19:21:35,19
OR4545719966,937,prsc_argla_s,1,05/12/2015,19:28:21,19
OR4545819966,772,thai_ckn_m,1,05/12/2015,19:28:21,19
OR4545919967,413,hawaiian_s,1,05/12/2015,19:33:56,19
OR4546019967,446,ital_supr_l,1,05/12/2015,19:33:56,19
OR4546119967,270,sicilian_s,1,05/12/2015,19:33:56,19
OR4546219968,117,ckn_alfredo_m,1,05/12/2015,19:46:52,19
OR4546319968,690,mediterraneo_s,1,05/12/2015,19:46:52,19
OR4546419968,30,spicy_ital_l,1,05/12/2015,19:46:52,19
OR4546519968,522,veggie_veg_l,1,05/12/2015,19:46:52,19
OR4546619969,769,prsc_argla_l,1,05/12/2015,19:50:58,19
OR4546719969,346,spinach_fet_m,1,05/12/2015,19:50:58,19
OR4546819970,855,peppr_salami_m,1,05/12/2015,20:03:54,20
OR4546919970,97,southw_ckn_m,1,05/12/2015,20:03:54,20
OR4547019971,635,the_greek_m,1,05/12/2015,20:06:28,20
OR4547119972,808,classic_dlx_m,1,05/12/2015,20:13:44,20
OR4547219973,362,hawaiian_l,1,05/12/2015,20:18:08,20
OR4547319973,10,hawaiian_s,1,05/12/2015,20:18:08,20
OR4547419973,399,pepperoni_l,1,05/12/2015,20:18:08,20
OR4547519973,415,spinach_supr_s,1,05/12/2015,20:18:08,20
OR4547619974,948,classic_dlx_l,1,05/12/2015,20:26:58,20
OR4547719974,644,hawaiian_l,1,05/12/2015,20:26:58,20
OR4547819974,469,pep_msh_pep_l,1,05/12/2015,20:26:58,20
OR4547919974,71,pepperoni_m,1,05/12/2015,20:26:58,20
OR4548019975,852,pep_msh_pep_s,1,05/12/2015,21:18:39,21
OR4548119976,221,brie_carre_s,1,05/12/2015,21:40:13,21
OR4548219976,67,southw_ckn_l,1,05/12/2015,21:40:13,21
OR4548319977,674,hawaiian_s,1,05/12/2015,21:53:57,21
OR4548419978,808,cali_ckn_m,1,05/12/2015,22:17:50,22
OR4548519979,542,spinach_fet_m,1,05/12/2015,22:25:14,22
OR4548619980,316,four_cheese_l,1,06/12/2015,12:41:40,12
OR4548719980,488,hawaiian_l,1,06/12/2015,12:41:40,12
OR4548819981,90,southw_ckn_m,1,06/12/2015,12:49:50,12
OR4548919982,683,hawaiian_s,1,06/12/2015,12:59:25,12
OR4549019983,146,peppr_salami_l,1,06/12/2015,13:15:26,13
OR4549119984,595,bbq_ckn_l,1,06/12/2015,13:17:15,13
OR4549219984,678,bbq_ckn_m,1,06/12/2015,13:17:15,13
OR4549319984,836,cali_ckn_m,1,06/12/2015,13:17:15,13
OR4549419984,43,ckn_alfredo_l,1,06/12/2015,13:17:15,13
OR4549519984,631,classic_dlx_s,1,06/12/2015,13:17:15,13
OR4549619984,767,hawaiian_m,1,06/12/2015,13:17:15,13
OR4549719984,300,hawaiian_s,1,06/12/2015,13:17:15,13
OR4549819984,861,napolitana_l,1,06/12/2015,13:17:15,13
OR4549919984,343,pep_msh_pep_s,1,06/12/2015,13:17:15,13
OR4550019984,243,pepperoni_m,1,06/12/2015,13:17:15,13
OR4550119984,109,peppr_salami_l,1,06/12/2015,13:17:15,13
OR4550219984,492,sicilian_s,1,06/12/2015,13:17:15,13
OR4550319984,741,spinach_supr_l,1,06/12/2015,13:17:15,13
OR4550419984,630,the_greek_s,1,06/12/2015,13:17:15,13
OR4550519985,543,cali_ckn_s,2,06/12/2015,13:17:16,13
OR4550619986,827,big_meat_s,1,06/12/2015,13:43:43,13
OR4550719987,778,ckn_pesto_s,1,06/12/2015,14:13:10,14
OR4550819988,712,big_meat_s,1,06/12/2015,14:17:25,14
OR4550919988,232,cali_ckn_l,1,06/12/2015,14:17:25,14
OR4551019988,923,cali_ckn_m,1,06/12/2015,14:17:25,14
OR4551119988,97,ckn_alfredo_m,1,06/12/2015,14:17:25,14
OR4551219988,462,ital_veggie_s,1,06/12/2015,14:17:25,14
OR4551319988,945,mediterraneo_s,1,06/12/2015,14:17:25,14
OR4551419988,476,pep_msh_pep_s,1,06/12/2015,14:17:25,14
OR4551519988,511,sicilian_m,1,06/12/2015,14:17:25,14
OR4551619988,138,southw_ckn_s,1,06/12/2015,14:17:25,14
OR4551719988,44,spinach_fet_l,1,06/12/2015,14:17:25,14
OR4551819988,100,spinach_fet_s,1,06/12/2015,14:17:25,14
OR4551919988,594,thai_ckn_l,1,06/12/2015,14:17:25,14
OR4552019988,242,the_greek_xl,2,06/12/2015,14:17:25,14
OR4552119989,795,big_meat_s,1,06/12/2015,14:19:29,14
OR4552219990,969,big_meat_s,1,06/12/2015,14:19:32,14
OR4552319990,975,five_cheese_l,1,06/12/2015,14:19:32,14
OR4552419990,441,ital_cpcllo_l,1,06/12/2015,14:19:32,14
OR4552519991,158,calabrese_m,1,06/12/2015,14:23:01,14
OR4552619991,776,ital_cpcllo_m,1,06/12/2015,14:23:01,14
OR4552719991,594,peppr_salami_m,1,06/12/2015,14:23:01,14
OR4552819991,800,sicilian_l,1,06/12/2015,14:23:01,14
OR4552919992,866,soppressata_l,1,06/12/2015,14:30:33,14
OR4553019993,933,classic_dlx_s,1,06/12/2015,15:02:06,15
OR4553119994,365,peppr_salami_m,1,06/12/2015,15:18:54,15
OR4553219995,920,pepperoni_l,1,06/12/2015,15:19:15,15
OR4553319995,585,sicilian_l,1,06/12/2015,15:19:15,15
OR4553419995,956,spicy_ital_m,1,06/12/2015,15:19:15,15
OR4553519996,879,big_meat_s,1,06/12/2015,15:39:48,15
OR4553619996,277,hawaiian_l,1,06/12/2015,15:39:48,15
OR4553719996,509,mediterraneo_s,1,06/12/2015,15:39:48,15
OR4553819996,697,pepperoni_s,1,06/12/2015,15:39:48,15
OR4553919997,953,ital_cpcllo_l,1,06/12/2015,15:43:10,15
OR4554019998,93,spin_pesto_m,1,06/12/2015,16:05:55,16
OR4554119999,826,green_garden_s,1,06/12/2015,16:20:51,16
OR4554220000,458,ckn_pesto_m,1,06/12/2015,16:35:24,16
OR4554320000,800,four_cheese_l,1,06/12/2015,16:35:24,16
OR4554420000,902,mediterraneo_l,1,06/12/2015,16:35:24,16
OR4554520000,144,sicilian_m,1,06/12/2015,16:35:24,16
OR4554620001,13,cali_ckn_s,1,06/12/2015,16:36:42,16
OR4554720002,72,calabrese_l,1,06/12/2015,16:38:43,16
OR4554820002,845,thai_ckn_m,1,06/12/2015,16:38:43,16
OR4554920002,797,veggie_veg_s,1,06/12/2015,16:38:43,16
OR4555020003,309,ckn_alfredo_l,1,06/12/2015,16:44:37,16
OR4555120003,318,classic_dlx_m,1,06/12/2015,16:44:37,16
OR4555220003,276,spicy_ital_l,1,06/12/2015,16:44:37,16
OR4555320003,652,thai_ckn_s,1,06/12/2015,16:44:37,16
OR4555420004,994,sicilian_s,1,06/12/2015,17:11:38,17
OR4555520005,182,big_meat_s,1,06/12/2015,17:30:28,17
OR4555620005,653,ckn_alfredo_m,1,06/12/2015,17:30:28,17
OR4555720005,200,green_garden_s,1,06/12/2015,17:30:28,17
OR4555820005,406,southw_ckn_l,1,06/12/2015,17:30:28,17
OR4555920006,581,cali_ckn_l,1,06/12/2015,17:53:59,17
OR4556020006,393,spinach_fet_l,1,06/12/2015,17:53:59,17
OR4556120007,40,big_meat_s,2,06/12/2015,17:59:22,17
OR4556220008,514,mexicana_m,1,06/12/2015,18:17:33,18
OR4556320008,588,peppr_salami_m,1,06/12/2015,18:17:33,18
OR4556420008,52,spicy_ital_l,1,06/12/2015,18:17:33,18
OR4556520008,329,spinach_supr_s,1,06/12/2015,18:17:33,18
OR4556620009,763,cali_ckn_m,1,06/12/2015,18:18:11,18
OR4556720009,695,southw_ckn_l,1,06/12/2015,18:18:11,18
OR4556820009,191,veggie_veg_m,1,06/12/2015,18:18:11,18
OR4556920010,329,pepperoni_m,1,06/12/2015,18:27:18,18
OR4557020010,203,spicy_ital_s,1,06/12/2015,18:27:18,18
OR4557120010,225,spin_pesto_m,1,06/12/2015,18:27:18,18
OR4557220010,376,spinach_fet_l,1,06/12/2015,18:27:18,18
OR4557320011,754,five_cheese_l,1,06/12/2015,18:31:41,18
OR4557420011,419,ital_cpcllo_s,1,06/12/2015,18:31:41,18
OR4557520011,782,sicilian_s,1,06/12/2015,18:31:41,18
OR4557620011,672,soppressata_m,1,06/12/2015,18:31:41,18
OR4557720012,492,cali_ckn_s,1,06/12/2015,18:34:20,18
OR4557820012,777,ital_supr_m,1,06/12/2015,18:34:20,18
OR4557920013,858,prsc_argla_s,1,06/12/2015,18:39:34,18
OR4558020014,43,ital_cpcllo_l,1,06/12/2015,18:44:14,18
OR4558120014,816,mediterraneo_l,1,06/12/2015,18:44:14,18
OR4558220014,757,peppr_salami_l,1,06/12/2015,18:44:14,18
OR4558320014,704,thai_ckn_s,1,06/12/2015,18:44:14,18
OR4558420015,315,bbq_ckn_s,1,06/12/2015,18:45:05,18
OR4558520015,993,spinach_supr_l,1,06/12/2015,18:45:05,18
OR4558620016,89,ital_supr_l,1,06/12/2015,18:46:31,18
OR4558720017,300,spinach_fet_s,1,06/12/2015,18:51:46,18
OR4558820018,123,the_greek_xl,1,06/12/2015,19:02:39,19
OR4558920019,23,ital_supr_l,1,06/12/2015,19:12:02,19
OR4559020020,745,spin_pesto_m,1,06/12/2015,19:12:35,19
OR4559120021,884,four_cheese_l,1,06/12/2015,19:26:11,19
OR4559220022,755,green_garden_m,1,06/12/2015,19:33:18,19
OR4559320023,628,big_meat_s,1,06/12/2015,19:38:41,19
OR4559420023,622,brie_carre_s,1,06/12/2015,19:38:41,19
OR4559520023,146,hawaiian_m,1,06/12/2015,19:38:41,19
OR4559620023,844,ital_supr_l,1,06/12/2015,19:38:41,19
OR4559720024,624,bbq_ckn_l,1,06/12/2015,19:45:12,19
OR4559820024,402,cali_ckn_m,1,06/12/2015,19:45:12,19
OR4559920024,315,peppr_salami_m,1,06/12/2015,19:45:12,19
OR4560020024,285,prsc_argla_s,1,06/12/2015,19:45:12,19
OR4560120025,831,veggie_veg_m,2,06/12/2015,19:45:13,19
OR4560220026,85,ckn_pesto_l,1,06/12/2015,19:55:32,19
OR4560320026,782,spinach_fet_m,1,06/12/2015,19:55:32,19
OR4560420027,829,pepperoni_l,1,06/12/2015,19:57:34,19
OR4560520027,105,prsc_argla_s,1,06/12/2015,19:57:34,19
OR4560620027,998,spinach_fet_s,1,06/12/2015,19:57:34,19
OR4560720028,282,hawaiian_s,1,06/12/2015,19:58:59,19
OR4560820028,42,ital_supr_s,1,06/12/2015,19:58:59,19
OR4560920028,299,sicilian_s,1,06/12/2015,19:58:59,19
OR4561020028,862,the_greek_xl,1,06/12/2015,19:58:59,19
OR4561120029,11,sicilian_s,1,06/12/2015,19:59:00,19
OR4561220030,156,cali_ckn_m,1,06/12/2015,20:15:16,20
OR4561320030,958,mexicana_l,1,06/12/2015,20:15:16,20
OR4561420030,31,napolitana_s,1,06/12/2015,20:15:16,20
OR4561520030,11,pepperoni_m,1,06/12/2015,20:15:16,20
OR4561620031,665,classic_dlx_l,1,06/12/2015,20:19:33,20
OR4561720031,458,hawaiian_l,1,06/12/2015,20:19:33,20
OR4561820032,222,napolitana_m,1,06/12/2015,20:36:44,20
OR4561920032,3,peppr_salami_l,1,06/12/2015,20:36:44,20
OR4562020032,46,sicilian_l,1,06/12/2015,20:36:44,20
OR4562120032,988,spicy_ital_l,1,06/12/2015,20:36:44,20
OR4562220033,14,soppressata_m,1,06/12/2015,21:02:20,21
OR4562320033,578,thai_ckn_l,1,06/12/2015,21:02:20,21
OR4562420034,450,ital_supr_m,1,06/12/2015,22:11:13,22
OR4562520034,798,thai_ckn_l,1,06/12/2015,22:11:13,22
OR4562620035,169,calabrese_m,1,07/12/2015,11:15:34,11
OR4562720036,566,classic_dlx_m,1,07/12/2015,11:16:57,11
OR4562820036,131,spinach_supr_l,1,07/12/2015,11:16:57,11
OR4562920037,359,cali_ckn_s,1,07/12/2015,11:36:27,11
OR4563020037,129,classic_dlx_s,1,07/12/2015,11:36:27,11
OR4563120038,332,ckn_pesto_s,1,07/12/2015,11:54:51,11
OR4563220038,611,pepperoni_m,2,07/12/2015,11:54:51,11
OR4563320038,524,spinach_fet_l,1,07/12/2015,11:54:51,11
OR4563420039,877,classic_dlx_m,1,07/12/2015,12:04:01,12
